Date,Community,Year,Month,Day,Hour,Minute,Age,Sex,Race,Latitude,Longitude,Location,ZIP_CODE
2016-12-09 15:17:00,Austin,2016,12,9,15,17,0-19,M,BLK,41.90298165414193,-87.76447534612034,POINT (-87.76447534612 41.902981654142),60651.0
2016-12-16 01:07:00,North Lawndale,2016,12,16,1,7,30-39,M,BLK,41.85681690414193,-87.71679905869924,POINT (-87.716799058699 41.856816904142),60623.0
2016-12-16 08:40:00,Austin,2016,12,16,8,40,0-19,M,BLK,41.89274966894669,-87.76054854747082,POINT (-87.760548547471 41.892749668947),60644.0
2016-12-19 12:32:00,Austin,2016,12,19,12,32,20-29,M,BLK,41.90761165414193,-87.77341534612034,POINT (-87.77341534612 41.907611654142),60651.0
2016-12-23 23:15:00,Austin,2016,12,23,23,15,20-29,M,BLK,41.89043165414193,-87.75515465387966,POINT (-87.75515465388 41.890431654142),60644.0
2016-12-23 23:15:00,Austin,2016,12,23,23,15,20-29,M,BLK,41.89043165414193,-87.75515465387966,POINT (-87.75515465388 41.890431654142),60644.0
2016-12-25 00:49:00,South Shore,2016,12,25,0,49,20-29,M,BLK,41.7565505,-87.55907,POINT (-87.55907 41.7565505),60649.0
2016-12-25 13:39:00,Humboldt Park,2016,12,25,13,39,20-29,M,BLK,41.89522834585807,-87.73811534612034,POINT (-87.73811534612 41.895228345858),60624.0
2016-12-25 16:28:00,South Shore,2016,12,25,16,28,20-29,M,BLK,41.75254966894669,-87.55679854747082,POINT (-87.556798547471 41.752549668947),60649.0
2016-12-28 19:54:00,Austin,2016,12,28,19,54,0-19,M,BLK,41.88377834585807,-87.76555534612034,POINT (-87.76555534612 41.883778345858),60644.0
2016-12-31 12:29:00,Austin,2016,12,31,12,29,20-29,M,BLK,41.89560309585807,-87.74645905869923,POINT (-87.746459058699 41.895603095858),60651.0
2017-01-01 05:16:00,Austin,2017,1,1,5,16,30-39,M,BLK,41.87957834585807,-87.74255534612034,POINT (-87.74255534612 41.879578345858),60644.0
2017-01-09 19:41:00,Humboldt Park,2017,1,9,19,41,20-29,M,BLK,41.9094405,-87.72741,POINT (-87.72741 41.9094405),60639.0
2017-01-13 16:09:00,Austin,2017,1,13,16,9,20-29,M,BLK,41.89318309585807,-87.76572905869924,POINT (-87.765729058699 41.893183095858),60644.0
2017-01-14 03:24:00,Englewood,2017,1,14,3,24,20-29,M,BLK,41.78477309585807,-87.65085094130077,POINT (-87.650850941301 41.784773095858),60621.0
2017-01-14 08:05:00,North Lawndale,2017,1,14,8,5,20-29,M,BLK,41.8667305,-87.69822,POINT (-87.69822 41.8667305),60612.0
2017-01-14 17:05:00,Austin,2017,1,14,17,5,0-19,M,BLK,41.87373165414193,-87.76491534612035,POINT (-87.76491534612 41.873731654142),60644.0
2017-01-14 18:57:00,Austin,2017,1,14,18,57,20-29,M,BLK,41.89606834585807,-87.76487534612033,POINT (-87.76487534612 41.896068345858),60651.0
2017-01-15 01:14:00,Austin,2017,1,15,1,14,30-39,M,BLK,41.87114966894669,-87.74410854747082,POINT (-87.744108547471 41.871149668947),60644.0
2017-01-16 11:34:00,Austin,2017,1,16,11,34,20-29,M,BLK,41.88829690414193,-87.74677905869923,POINT (-87.746779058699 41.888296904142),60644.0
2017-01-17 23:27:00,Austin,2017,1,17,23,27,20-29,M,BLK,41.8822305,-87.7648,POINT (-87.7648 41.8822305),60644.0
2017-01-18 09:57:00,Austin,2017,1,18,9,57,30-39,M,BLK,41.87289309585807,-87.74414094130077,POINT (-87.744140941301 41.872893095858),60644.0
2017-01-18 16:46:00,Englewood,2017,1,18,16,46,0-19,M,BLK,41.76869834585807,-87.64543465387966,POINT (-87.64543465388 41.768698345858),60621.0
2017-01-19 09:11:00,Englewood,2017,1,19,9,11,30-39,M,BLK,41.76411309585807,-87.65031094130077,POINT (-87.650310941301 41.764113095858),60621.0
2017-01-21 03:15:00,Humboldt Park,2017,1,21,3,15,20-29,M,BLK,41.90114834585807,-87.72640534612034,POINT (-87.72640534612 41.901148345858),60651.0
2017-01-23 01:55:00,Austin,2017,1,23,1,55,20-29,F,BLK,41.88429165414193,-87.75154534612034,POINT (-87.75154534612 41.884291654142),60644.0
2017-02-11 02:25:00,Austin,2017,2,11,2,25,30-39,M,BLK,41.88562690414193,-87.75883094130077,POINT (-87.758830941301 41.885626904142),60644.0
2017-02-11 06:53:00,Austin,2017,2,11,6,53,30-39,M,BLK,41.88318834585807,-87.77043534612034,POINT (-87.77043534612 41.883188345858),60644.0
2017-02-11 19:11:00,West Englewood,2017,2,11,19,11,0-19,F,BLK,41.79021165414193,-87.67354534612033,POINT (-87.67354534612 41.790211654142),60636.0
2017-02-11 20:26:00,Austin,2017,2,11,20,26,20-29,F,BLK,41.88304309585807,-87.77227905869923,POINT (-87.772279058699 41.883043095858),60644.0
2017-02-12 14:30:00,South Shore,2017,2,12,14,30,40-49,M,BLK,41.76023966894668,-87.56448854747082,POINT (-87.564488547471 41.760239668947),60649.0
2017-02-14 09:30:00,North Lawndale,2017,2,14,9,30,0-19,M,BLK,41.85727834585807,-87.72849465387966,POINT (-87.72849465388 41.857278345858),60623.0
2017-02-14 11:56:00,South Shore,2017,2,14,11,56,20-29,M,BLK,41.76586690414193,-87.57584905869923,POINT (-87.575849058699 41.765866904142),60649.0
2017-02-14 13:23:00,North Lawndale,2017,2,14,13,23,0-19,M,BLK,41.84829834585807,-87.73493465387966,POINT (-87.73493465388 41.848298345858),60623.0
2017-02-14 13:23:00,North Lawndale,2017,2,14,13,23,20-29,M,BLK,41.84829834585807,-87.73493465387966,POINT (-87.73493465388 41.848298345858),60623.0
2017-02-16 14:56:00,Austin,2017,2,16,14,56,20-29,M,BLK,41.89440690414193,-87.77015905869924,POINT (-87.770159058699 41.894406904142),60651.0
2017-02-17 17:58:00,West Englewood,2017,2,17,17,58,30-39,M,BLK,41.76443309585807,-87.65983094130077,POINT (-87.659830941301 41.764433095858),60636.0
2017-02-18 15:33:00,Austin,2017,2,18,15,33,30-39,M,BLK,41.87539966894669,-87.74854854747082,POINT (-87.748548547471 41.875399668947),60644.0
2017-02-21 06:14:00,Englewood,2017,2,21,6,14,20-29,M,BLK,41.76075690414193,-87.65321905869924,POINT (-87.653219058699 41.760756904142),60621.0
2017-02-26 10:48:00,North Lawndale,2017,2,26,10,48,20-29,M,BLK,41.86493966894668,-87.70531854747082,POINT (-87.705318547471 41.864939668947),60623.0
2017-03-04 12:13:00,Austin,2017,3,4,12,13,50-59,M,BLK,41.89159966894668,-87.76126854747082,POINT (-87.761268547471 41.891599668947),60644.0
2017-03-07 13:00:00,Englewood,2017,3,7,13,0,0-19,M,BLK,41.79341834585807,-87.63151465387966,POINT (-87.63151465388 41.793418345858),60621.0
2017-03-17 02:32:00,Humboldt Park,2017,3,17,2,32,30-39,M,BLK,41.89548834585807,-87.72182534612034,POINT (-87.72182534612 41.895488345858),60624.0
2017-03-18 22:44:00,West Englewood,2017,3,18,22,44,20-29,M,BLK,41.79223834585807,-87.65632534612034,POINT (-87.65632534612 41.792238345858),60636.0
2017-03-24 15:20:00,West Englewood,2017,3,24,15,20,20-29,M,BLK,41.76245690414193,-87.66657094130076,POINT (-87.666570941301 41.762456904142),60636.0
2017-03-24 16:53:00,West Englewood,2017,3,24,16,53,20-29,M,BLK,41.7724005,-87.66146,POINT (-87.66146 41.7724005),60636.0
2017-03-25 15:03:00,Austin,2017,3,25,15,3,0-19,M,BLK,41.88911966894668,-87.74974854747082,POINT (-87.749748547471 41.889119668947),60644.0
2017-03-29 19:23:00,Austin,2017,3,29,19,23,20-29,M,BLK,41.89554309585807,-87.75574905869924,POINT (-87.755749058699 41.895543095858),60651.0
2017-03-30 12:10:00,South Shore,2017,3,30,12,10,20-29,F,BLK,41.75916309585807,-87.57014905869923,POINT (-87.570149058699 41.759163095858),60649.0
2017-03-30 16:05:00,South Shore,2017,3,30,16,5,0-19,M,BLK,41.76027834585807,-87.55799465387966,POINT (-87.55799465388 41.760278345858),60649.0
2017-03-30 16:05:00,South Shore,2017,3,30,16,5,20-29,M,BLK,41.76027834585807,-87.55799465387966,POINT (-87.55799465388 41.760278345858),60649.0
2017-03-30 16:05:00,South Shore,2017,3,30,16,5,30-39,M,BLK,41.76027834585807,-87.55799465387966,POINT (-87.55799465388 41.760278345858),60649.0
2017-03-30 16:05:00,South Shore,2017,3,30,16,5,20-29,M,BLK,41.76027834585807,-87.55799465387966,POINT (-87.55799465388 41.760278345858),60649.0
2017-03-30 23:02:00,South Shore,2017,3,30,23,2,20-29,F,BLK,41.7659805,-87.56662,POINT (-87.56662 41.7659805),60649.0
2017-03-30 23:02:00,South Shore,2017,3,30,23,2,20-29,M,BLK,41.7659805,-87.56662,POINT (-87.56662 41.7659805),60649.0
2017-04-01 23:42:00,Austin,2017,4,1,23,42,20-29,M,BLK,41.89463165414193,-87.75585465387967,POINT (-87.75585465388 41.894631654142),60644.0
2017-04-03 11:57:00,North Lawndale,2017,4,3,11,57,40-49,M,BLK,41.86285834585807,-87.72692465387966,POINT (-87.72692465388 41.862858345858),60623.0
2017-04-04 22:50:00,West Englewood,2017,4,4,22,50,0-19,M,BLK,41.79155690414194,-87.65615905869923,POINT (-87.656159058699 41.791556904142),60636.0
2017-04-05 13:06:00,North Lawndale,2017,4,5,13,6,0-19,M,BLK,41.86409834585807,-87.71750465387966,POINT (-87.71750465388 41.864098345858),60623.0
2017-04-07 13:38:00,Austin,2017,4,7,13,38,20-29,M,BLK,41.88751309585807,-87.76551905869923,POINT (-87.765519058699 41.887513095858),60644.0
2017-04-10 12:00:00,North Lawndale,2017,4,10,12,0,0-19,M,BLK,41.86087834585807,-87.73339534612035,POINT (-87.73339534612 41.860878345858),60623.0
2017-04-12 10:25:00,Austin,2017,4,12,10,25,20-29,M,BLK,41.90429690414193,-87.76105094130077,POINT (-87.761050941301 41.904296904142),60651.0
2017-04-16 02:27:00,North Lawndale,2017,4,16,2,27,20-29,M,BLK,41.86355834585807,-87.69426465387966,POINT (-87.69426465388 41.863558345858),60608.0
2017-04-17 11:25:00,South Shore,2017,4,17,11,25,20-29,M,BLK,41.76719966894669,-87.57509854747082,POINT (-87.575098547471 41.767199668947),60649.0
2017-04-21 22:42:00,West Englewood,2017,4,21,22,42,30-39,M,BLK,41.78648309585807,-87.66692905869922,POINT (-87.666929058699 41.786483095858),60636.0
2017-04-22 18:35:00,South Shore,2017,4,22,18,35,20-29,M,BLK,41.75872309585807,-87.55699905869923,POINT (-87.556999058699 41.758723095858),60649.0
2017-04-23 19:15:00,Humboldt Park,2017,4,23,19,15,0-19,M,WWH,41.89569834585807,-87.70191465387965,POINT (-87.70191465388 41.895698345858),60612.0
2017-04-23 19:33:00,Englewood,2017,4,23,19,33,20-29,M,BLK,41.78219690414193,-87.63252905869923,POINT (-87.632529058699 41.782196904142),60621.0
2017-04-24 14:24:00,South Shore,2017,4,24,14,24,50-59,M,BLK,41.7678305,-87.5912,POINT (-87.5912 41.7678305),60637.0
2017-04-24 19:31:00,West Englewood,2017,4,24,19,31,0-19,M,BLK,41.76857966894669,-87.66997854747082,POINT (-87.669978547471 41.768579668947),60636.0
2017-04-28 11:22:00,Austin,2017,4,28,11,22,20-29,M,BLK,41.87799309585807,-87.74230094130077,POINT (-87.742300941301 41.877993095858),60644.0
2017-04-28 19:01:00,Austin,2017,4,28,19,1,30-39,M,BLK,41.89167834585807,-87.75892465387966,POINT (-87.75892465388 41.891678345858),60644.0
2017-05-10 09:10:00,North Lawndale,2017,5,10,9,10,30-39,M,BLK,41.86568309585807,-87.71997094130077,POINT (-87.719970941301 41.865683095858),60623.0
2017-05-10 14:45:00,North Lawndale,2017,5,10,14,45,0-19,M,BLK,41.85226834585807,-87.72183534612034,POINT (-87.72183534612 41.852268345858),60623.0
2017-05-11 17:19:00,Austin,2017,5,11,17,19,20-29,M,BLK,41.90198309585807,-87.76128905869923,POINT (-87.761289058699 41.901983095858),60651.0
2017-05-14 02:34:00,Austin,2017,5,14,2,34,20-29,M,BLK,41.88052834585807,-87.74469465387966,POINT (-87.74469465388 41.880528345858),60644.0
2017-05-14 02:34:00,Austin,2017,5,14,2,34,20-29,M,BLK,41.88052834585807,-87.74469465387966,POINT (-87.74469465388 41.880528345858),60644.0
2017-05-14 14:43:00,Englewood,2017,5,14,14,43,0-19,M,BLK,41.76151309585807,-87.64145094130077,POINT (-87.641450941301 41.761513095858),60621.0
2017-05-16 01:05:00,Austin,2017,5,16,1,5,20-29,M,BLK,41.88098309585807,-87.75446905869923,POINT (-87.754469058699 41.880983095858),60644.0
2017-05-16 11:05:00,North Lawndale,2017,5,16,11,5,30-39,M,BLK,41.86691834585807,-87.72705465387966,POINT (-87.72705465388 41.866918345858),60624.0
2017-05-17 00:35:00,Englewood,2017,5,17,0,35,20-29,M,BLK,41.77331309585807,-87.65026094130077,POINT (-87.650260941301 41.773313095858),60621.0
2017-05-19 09:15:00,North Lawndale,2017,5,19,9,15,30-39,M,BLK,41.86526966894669,-87.70527854747083,POINT (-87.705278547471 41.865269668947),60623.0
2017-05-21 01:08:00,Austin,2017,5,21,1,8,30-39,M,BLK,41.8879405,-87.74868,POINT (-87.74868 41.8879405),60644.0
2017-05-21 14:39:00,Austin,2017,5,21,14,39,0-19,M,BLK,41.88414834585807,-87.76605465387966,POINT (-87.76605465388 41.884148345858),60644.0
2017-05-22 19:52:00,Englewood,2017,5,22,19,52,20-29,M,BLK,41.78785309585807,-87.63008094130076,POINT (-87.630080941301 41.787853095858),60621.0
2017-05-23 19:47:00,Englewood,2017,5,23,19,47,0-19,M,BLK,41.77242165414193,-87.64333534612034,POINT (-87.64333534612 41.772421654142),60621.0
2017-05-24 21:20:00,South Shore,2017,5,24,21,20,0-19,M,BLK,41.75553834585807,-87.55793465387966,POINT (-87.55793465388 41.755538345858),60649.0
2017-05-25 12:30:00,West Englewood,2017,5,25,12,30,30-39,M,BLK,41.77446834585807,-87.66192534612034,POINT (-87.66192534612 41.774468345858),60636.0
2017-05-28 18:32:00,North Lawndale,2017,5,28,18,32,0-19,M,BLK,41.85737165414193,-87.71244465387966,POINT (-87.71244465388 41.857371654142),60623.0
2017-05-29 13:32:00,Austin,2017,5,29,13,32,50-59,M,BLK,41.91178309585807,-87.78495094130076,POINT (-87.784950941301 41.911783095858),60707.0
2017-05-29 21:49:00,Englewood,2017,5,29,21,49,0-19,M,BLK,41.76856834585807,-87.63411534612034,POINT (-87.63411534612 41.768568345858),60621.0
2017-05-29 23:31:00,South Shore,2017,5,29,23,31,0-19,M,BLK,41.76104966894668,-87.58742854747082,POINT (-87.587428547471 41.761049668947),60619.0
2017-06-01 15:27:00,Austin,2017,6,1,15,27,30-39,M,BLK,41.87355165414193,-87.76331534612034,POINT (-87.76331534612 41.873551654142),60644.0
2017-06-01 16:28:00,Humboldt Park,2017,6,1,16,28,20-29,M,BLK,41.90132690414193,-87.72181905869923,POINT (-87.721819058699 41.901326904142),60651.0
2017-06-03 11:48:00,West Englewood,2017,6,3,11,48,20-29,M,WBH,41.78239834585807,-87.65682465387965,POINT (-87.65682465388 41.782398345858),60636.0
2017-06-03 13:06:00,Austin,2017,6,3,13,6,0-19,M,BLK,41.89913401414193,-87.76346940612034,POINT (-87.76346940612 41.899134014142),60651.0
2017-06-05 19:26:00,Humboldt Park,2017,6,5,19,26,30-39,M,BLK,41.90479309585807,-87.73035094130077,POINT (-87.730350941301 41.904793095858),60651.0
2017-06-06 15:07:00,Englewood,2017,6,6,15,7,20-29,M,BLK,41.78872966894669,-87.63375854747082,POINT (-87.633758547471 41.788729668947),60621.0
2017-06-07 09:06:00,North Lawndale,2017,6,7,9,6,0-19,M,BLK,41.86571966894668,-87.71782854747082,POINT (-87.717828547471 41.865719668947),60623.0
2017-06-07 09:06:00,North Lawndale,2017,6,7,9,6,0-19,M,BLK,41.86571966894668,-87.71782854747082,POINT (-87.717828547471 41.865719668947),60623.0
2017-06-09 18:02:00,Austin,2017,6,9,18,2,0-19,M,BLK,41.90828966894669,-87.76278854747082,POINT (-87.762788547471 41.908289668947),60651.0
2017-06-11 01:28:00,Humboldt Park,2017,6,11,1,28,20-29,M,WBH,41.8993305,-87.71754,POINT (-87.71754 41.8993305),60651.0
2017-06-11 05:07:00,North Lawndale,2017,6,11,5,7,20-29,M,BLK,41.86225966894669,-87.72109854747082,POINT (-87.721098547471 41.862259668947),60623.0
2017-06-12 14:19:00,North Lawndale,2017,6,12,14,19,0-19,M,BLK,41.86226690414193,-87.73474094130077,POINT (-87.734740941301 41.862266904142),60623.0
2017-06-12 14:19:00,North Lawndale,2017,6,12,14,19,20-29,M,BLK,41.86226690414193,-87.73474094130077,POINT (-87.734740941301 41.862266904142),60623.0
2017-06-12 22:05:00,Austin,2017,6,12,22,5,30-39,M,BLK,41.89347690414193,-87.74413094130077,POINT (-87.744130941301 41.893476904142),60644.0
2017-06-13 16:27:00,Austin,2017,6,13,16,27,20-29,M,WWH,41.91258165414193,-87.76552465387967,POINT (-87.76552465388 41.912581654142),60639.0
2017-06-15 16:46:00,West Englewood,2017,6,15,16,46,70-79,M,BLK,41.77032834585807,-87.66818534612034,POINT (-87.66818534612 41.770328345858),60636.0
2017-06-15 23:14:00,Austin,2017,6,15,23,14,0-19,M,BLK,41.90056834585807,-87.77438534612034,POINT (-87.77438534612 41.900568345858),60651.0
2017-06-16 23:51:00,Englewood,2017,6,16,23,51,20-29,M,BLK,41.78627309585807,-87.64238094130077,POINT (-87.642380941301 41.786273095858),60621.0
2017-06-17 16:17:00,Englewood,2017,6,17,16,17,0-19,M,BLK,41.7927905,-87.63399,POINT (-87.63399 41.7927905),60621.0
2017-06-18 09:04:00,Humboldt Park,2017,6,18,9,4,0-19,F,WWH,41.89335165414193,-87.71391465387966,POINT (-87.71391465388 41.893351654142),60624.0
2017-06-18 19:23:00,North Lawndale,2017,6,18,19,23,0-19,M,BLK,41.86544690414193,-87.72162905869924,POINT (-87.721629058699 41.865446904142),60623.0
2017-06-19 01:45:00,North Lawndale,2017,6,19,1,45,20-29,M,BLK,41.85572834585807,-87.73224465387966,POINT (-87.73224465388 41.855728345858),60623.0
2017-06-19 02:29:00,Humboldt Park,2017,6,19,2,29,30-39,M,BLK,41.89983165414193,-87.71832465387966,POINT (-87.71832465388 41.899831654142),60651.0
2017-06-21 14:19:00,Englewood,2017,6,21,14,19,30-39,M,BLK,41.7654705,-87.63823,POINT (-87.63823 41.7654705),60621.0
2017-06-23 18:34:00,Austin,2017,6,23,18,34,20-29,M,BLK,41.88344834585807,-87.74421534612034,POINT (-87.74421534612 41.883448345858),60644.0
2017-06-23 23:49:00,Austin,2017,6,23,23,49,20-29,M,BLK,41.89172966894669,-87.77069854747083,POINT (-87.770698547471 41.891729668947),60644.0
2017-06-24 09:55:00,Humboldt Park,2017,6,24,9,55,20-29,M,BLK,41.8946905,-87.72188,POINT (-87.72188 41.8946905),60624.0
2017-06-24 17:30:00,Austin,2017,6,24,17,30,20-29,M,BLK,41.9020305,-87.75593,POINT (-87.75593 41.9020305),60651.0
2017-06-26 19:55:00,Austin,2017,6,26,19,55,20-29,M,BLK,41.87525690414193,-87.74662094130076,POINT (-87.746620941301 41.875256904142),60644.0
2017-06-28 16:20:00,Humboldt Park,2017,6,28,16,20,30-39,M,BLK,41.90196049999999,-87.7252,POINT (-87.7252 41.9019605),60651.0
2017-06-28 16:28:00,Humboldt Park,2017,6,28,16,28,20-29,M,BLK,41.90178165414193,-87.70693465387966,POINT (-87.70693465388 41.901781654142),60651.0
2017-06-30 21:00:00,Englewood,2017,6,30,21,0,50-59,M,BLK,41.78979966894669,-87.63173854747082,POINT (-87.631738547471 41.789799668947),60621.0
2017-06-30 21:00:00,Englewood,2017,6,30,21,0,30-39,M,BLK,41.78979966894669,-87.63173854747082,POINT (-87.631738547471 41.789799668947),60621.0
2017-06-30 21:00:00,Englewood,2017,6,30,21,0,50-59,M,BLK,41.78979966894669,-87.63173854747082,POINT (-87.631738547471 41.789799668947),60621.0
2017-07-04 21:04:00,Austin,2017,7,4,21,4,50-59,M,BLK,41.91007834585807,-87.76735465387966,POINT (-87.76735465388 41.910078345858),60639.0
2017-07-05 03:32:00,West Englewood,2017,7,5,3,32,40-49,M,BLK,41.78129309585807,-87.66140094130077,POINT (-87.661400941301 41.781293095858),60636.0
2017-07-06 18:31:00,Humboldt Park,2017,7,6,18,31,20-29,F,BLK,41.90095690414193,-87.73718094130076,POINT (-87.737180941301 41.900956904142),60651.0
2017-07-08 23:18:00,Englewood,2017,7,8,23,18,20-29,M,BLK,41.77237165414193,-87.64401465387967,POINT (-87.64401465388 41.772371654142),60621.0
2017-07-12 13:49:00,North Lawndale,2017,7,12,13,49,20-29,M,BLK,41.86891966894669,-87.70490854747082,POINT (-87.704908547471 41.868919668947),60612.0
2017-07-13 12:21:00,Austin,2017,7,13,12,21,20-29,M,BLK,41.89914309585807,-87.74235094130077,POINT (-87.742350941301 41.899143095858),60651.0
2017-07-15 04:57:00,Humboldt Park,2017,7,15,4,57,60-69,M,BLK,41.89053309585807,-87.70680905869924,POINT (-87.706809058699 41.890533095858),60624.0
2017-07-16 03:20:00,South Shore,2017,7,16,3,20,20-29,M,BLK,41.76658966894669,-87.57171854747082,POINT (-87.571718547471 41.766589668947),60649.0
2017-07-20 21:04:00,North Lawndale,2017,7,20,21,4,20-29,M,BLK,41.85344690414193,-87.72440094130077,POINT (-87.724400941301 41.853446904142),60623.0
2017-07-23 02:06:00,Humboldt Park,2017,7,23,2,6,30-39,M,BLK,41.8947405,-87.71643,POINT (-87.71643 41.8947405),60624.0
2017-07-24 23:36:00,Austin,2017,7,24,23,36,40-49,M,WWH,41.88619165414193,-87.75867465387967,POINT (-87.75867465388 41.886191654142),60644.0
2017-07-26 16:35:00,Austin,2017,7,26,16,35,20-29,M,BLK,41.88417165414193,-87.74398534612034,POINT (-87.74398534612 41.884171654142),60644.0
2017-07-27 14:25:00,Humboldt Park,2017,7,27,14,25,0-19,M,BLK,41.89392690414193,-87.71883905869923,POINT (-87.718839058699 41.893926904142),60624.0
2017-07-27 22:38:00,South Shore,2017,7,27,22,38,0-19,M,BLK,41.76617165414193,-87.57586534612034,POINT (-87.57586534612 41.766171654142),60649.0
2017-07-28 12:07:00,North Lawndale,2017,7,28,12,7,20-29,M,BLK,41.85904165414193,-87.71249465387966,POINT (-87.71249465388 41.859041654142),60623.0
2017-07-28 17:40:00,Austin,2017,7,28,17,40,20-29,F,BLK,41.90500966894668,-87.75801854747083,POINT (-87.758018547471 41.905009668947),60651.0
2017-08-05 22:37:00,Englewood,2017,8,5,22,37,30-39,M,BLK,41.79078165414193,-87.63462534612034,POINT (-87.63462534612 41.790781654142),60621.0
2017-08-09 14:50:00,Austin,2017,8,9,14,50,20-29,M,BLK,41.87845690414194,-87.75775905869924,POINT (-87.757759058699 41.878456904142),60644.0
2017-08-13 11:19:00,Austin,2017,8,13,11,19,30-39,M,BLK,41.87717834585807,-87.75465465387965,POINT (-87.75465465388 41.877178345858),60644.0
2017-08-13 11:19:00,Austin,2017,8,13,11,19,40-49,M,BLK,41.87717834585807,-87.75465465387965,POINT (-87.75465465388 41.877178345858),60644.0
2017-08-14 10:09:00,South Shore,2017,8,14,10,9,20-29,M,BLK,41.77143165414193,-87.58746534612034,POINT (-87.58746534612 41.771431654142),60637.0
2017-08-15 23:45:00,Austin,2017,8,15,23,45,30-39,M,BLK,41.89626966894669,-87.76108854747082,POINT (-87.761088547471 41.896269668947),60651.0
2017-08-18 00:45:00,South Shore,2017,8,18,0,45,20-29,M,BLK,41.76990165414193,-87.57582465387966,POINT (-87.57582465388 41.769901654142),60649.0
2017-08-19 16:20:00,Englewood,2017,8,19,16,20,20-29,M,BLK,41.77857690414193,-87.65096905869923,POINT (-87.650969058699 41.778576904142),60621.0
2017-08-20 01:25:00,West Englewood,2017,8,20,1,25,20-29,M,BLK,41.76602690414193,-87.66617094130076,POINT (-87.666170941301 41.766026904142),60636.0
2017-08-25 23:19:00,Englewood,2017,8,25,23,19,30-39,M,BLK,41.78659165414193,-87.65011534612034,POINT (-87.65011534612 41.786591654142),60621.0
2017-08-26 03:48:00,Humboldt Park,2017,8,26,3,48,0-19,M,BLK,41.89118690414193,-87.71638094130077,POINT (-87.716380941301 41.891186904142),60624.0
2017-08-26 19:48:00,Humboldt Park,2017,8,26,19,48,0-19,M,WWH,41.90455165414193,-87.70937465387966,POINT (-87.70937465388 41.904551654142),60651.0
2017-08-26 23:04:00,West Englewood,2017,8,26,23,4,20-29,M,BLK,41.78132834585807,-87.66154465387966,POINT (-87.66154465388 41.781328345858),60636.0
2017-08-31 16:10:00,North Lawndale,2017,8,31,16,10,20-29,M,BLK,41.86148834585807,-87.72230465387966,POINT (-87.72230465388 41.861488345858),60623.0
2017-08-31 16:10:00,North Lawndale,2017,8,31,16,10,20-29,M,BLK,41.86148834585807,-87.72230465387966,POINT (-87.72230465388 41.861488345858),60623.0
2017-09-02 05:02:00,Austin,2017,9,2,5,2,30-39,M,BLK,41.89905165414193,-87.76769465387966,POINT (-87.76769465388 41.899051654142),60651.0
2017-09-04 18:36:00,Austin,2017,9,4,18,36,20-29,F,BLK,41.88237309585807,-87.74869094130077,POINT (-87.748690941301 41.882373095858),60644.0
2017-09-04 19:49:00,North Lawndale,2017,9,4,19,49,0-19,M,BLK,41.85978690414193,-87.71390094130076,POINT (-87.713900941301 41.859786904142),60623.0
2017-09-06 05:17:00,Austin,2017,9,6,5,17,20-29,M,BLK,41.87633309585807,-87.75665094130076,POINT (-87.756650941301 41.876333095858),60644.0
2017-09-06 21:46:00,Englewood,2017,9,6,21,46,20-29,M,BLK,41.77819165414193,-87.65024465387965,POINT (-87.65024465388 41.778191654142),60621.0
2017-09-08 02:09:00,North Lawndale,2017,9,8,2,9,30-39,M,BLK,41.86782834585807,-87.70506534612034,POINT (-87.70506534612 41.867828345858),60612.0
2017-09-12 04:42:00,Austin,2017,9,12,4,42,30-39,M,BLK,41.88000309585807,-87.75284094130078,POINT (-87.752840941301 41.880003095858),60644.0
2017-09-14 02:09:00,Englewood,2017,9,14,2,9,20-29,M,BLK,41.76425966894669,-87.65014854747082,POINT (-87.650148547471 41.764259668947),60621.0
2017-09-17 03:00:00,South Shore,2017,9,17,3,0,40-49,M,BLK,41.76053834585807,-87.55669465387966,POINT (-87.55669465388 41.760538345858),60649.0
2017-09-17 03:05:00,Austin,2017,9,17,3,5,30-39,M,BLK,41.88969165414193,-87.75267465387967,POINT (-87.75267465388 41.889691654142),60644.0
2017-09-21 12:29:00,Austin,2017,9,21,12,29,40-49,M,BLK,41.91367690414193,-87.77192094130076,POINT (-87.771920941301 41.913676904142),60639.0
2017-09-22 00:05:00,Austin,2017,9,22,0,5,20-29,M,BLK,41.87708690414193,-87.74519094130076,POINT (-87.745190941301 41.877086904142),60644.0
2017-09-23 00:17:00,Austin,2017,9,23,0,17,20-29,M,BLK,41.87407165414193,-87.76188534612034,POINT (-87.76188534612 41.874071654142),60644.0
2017-09-24 01:55:00,North Lawndale,2017,9,24,1,55,30-39,M,WHI,41.85976165414193,-87.71215534612034,POINT (-87.71215534612 41.859761654142),60623.0
2017-09-24 09:31:00,Austin,2017,9,24,9,31,30-39,M,BLK,41.89771690414193,-87.76904094130077,POINT (-87.769040941301 41.897716904142),60651.0
2017-09-25 20:46:00,Austin,2017,9,25,20,46,40-49,M,BLK,41.91112966894669,-87.75387854747082,POINT (-87.753878547471 41.911129668947),60639.0
2017-09-26 12:45:00,South Shore,2017,9,26,12,45,20-29,M,BLK,41.76657165414193,-87.57538534612034,POINT (-87.57538534612 41.766571654142),60649.0
2017-09-29 02:42:00,North Lawndale,2017,9,29,2,42,30-39,M,BLK,41.8494805,-87.73106,POINT (-87.73106 41.8494805),60623.0
